ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Matisoff-1978-200-1	1251	BELLY	1	belly (exterior)
Matisoff-1978-200-2	946	BLOOD	2	blood
Matisoff-1978-200-3	1394	BONE	3	bone
Matisoff-1978-200-4	2126	EAR OR HEAR	4	ear/hear
Matisoff-1978-200-5	744	EGG	5	egg
Matisoff-1978-200-6	1248	EYE	6	eye
Matisoff-1978-200-7	2095	FAT OR GREASE	7	fat/grease
Matisoff-1978-200-8	1301	FOOT	8	foot
Matisoff-1978-200-9	1334	GUTS	9	guts
Matisoff-1978-200-10	1040	HAIR	10	hair (head)
Matisoff-1978-200-11	189	BODY HAIR	11	hair (body)
Matisoff-1978-200-12	2121	ARM OR HAND	12	hand/arm
Matisoff-1978-200-13	1256	HEAD	13	head
Matisoff-1978-200-14	1223	HEART	14	heart
Matisoff-1978-200-15	1393	HORN (KERATINIZED SKIN)	15	horn
Matisoff-1978-200-16	1224	LIVER	16	liver
Matisoff-1978-200-17	674	MOUTH	17	mouth
Matisoff-1978-200-18	1333	NECK	18	neck
Matisoff-1978-200-19	1221	NOSE	19	nose
Matisoff-1978-200-20	763	SKIN	20	skin/bark
Matisoff-1978-200-21	1440	SPIT	21	spit
Matisoff-1978-200-22	1220	TAIL	22	tail
Matisoff-1978-200-23	1205	TONGUE	23	tongue
Matisoff-1978-200-24	1380	TOOTH	24	tooth
Matisoff-1978-200-25	1257	WING	25	wing
Matisoff-1978-200-26	2128	NAIL OR CLAW	26	nail/claw
Matisoff-1978-200-27	2120	FINGER OR TOE	27	finger/toe
Matisoff-1978-200-28	1181	PALM TREE	28	palm
Matisoff-1978-200-29	1222	PENIS	29	penis
Matisoff-1978-200-30a	1836	VAGINA	30	vagina or breast/milk
Matisoff-1978-200-30b	2129	BREAST OR MILK	30	vagina or breast/milk
Matisoff-1978-200-31	1583	BRAIN	31	brain
Matisoff-1978-200-32	1838	NAVEL	32	navel
Matisoff-1978-200-33	676	SHIT	33	shit
Matisoff-1978-200-34	592	PISS	34	piss
Matisoff-1978-200-35	125	SWEAT	35	sweat
Matisoff-1978-200-36	208	NASAL MUCUS, SNOT	36	snot
Matisoff-1978-200-37	1278	VOMIT	37	vomit
Matisoff-1978-200-38	1835	MARROW	38	marrow
Matisoff-1978-200-39	2145	ROAST (DEVICE)	39	breath/life
Matisoff-1978-200-40	683	PERSON	40	person/human being
Matisoff-1978-200-41	1215	THOU	41	thou
Matisoff-1978-200-42	1209	I	42	I
Matisoff-1978-200-43	1801	CHILD (DESCENDANT)	43	child/son
Matisoff-1978-200-44	1617	GRANDCHILD	44	grandchild (nephew)
Matisoff-1978-200-45	1056	SON-IN-LAW	45	son-in-law
Matisoff-1978-200-46	1405	NAME	46	name
Matisoff-1978-200-47	832	BEAN	47	peas, beans
Matisoff-1978-200-48	655	POISON	48	poison [antifood]
Matisoff-1978-200-49	641	MUSHROOM	49	mushroom/fungus
Matisoff-1978-200-50	842	LIQUOR	50	liquor
Matisoff-1978-200-51	399	PLANTAIN	51	plantain/banana
Matisoff-1978-200-51a	2168	COW (CLASSIFIER)	51a	medicine/juice
Matisoff-1978-200-51b	926	RICE	51b	rice (in fields)
Matisoff-1978-200-51c	1191	COOKED RICE	51c	rice (cooked)
Matisoff-1978-200-52	2096	MEAT OR ANIMAL	52	meat/animal
Matisoff-1978-200-53	937	BIRD	53	bird
Matisoff-1978-200-54	2009	DOG	54	dog
Matisoff-1978-200-55	227	FISH	55	fish
Matisoff-1978-200-56	1392	LOUSE	56	louse
Matisoff-1978-200-57	730	SNAKE	57	snake
Matisoff-1978-200-58	503	FROG	58	frog
Matisoff-1978-200-59	620	INSECT	59	insect, bug, vermin
Matisoff-1978-200-60	665	BEE	60	bee
Matisoff-1978-200-61	1853	DOVE	61	dove
Matisoff-1978-200-62	1350	MONKEY	62	monkey
Matisoff-1978-200-63	1337	PIG	63	pig
Matisoff-1978-200-64	265	FOWL	64	fowl
Matisoff-1978-200-65	15	OTTER	65	otter
Matisoff-1978-200-66	615	HORSE	66	horse
Matisoff-1978-200-67	587	ANT	67	ant
Matisoff-1978-200-68	1820	BEAR	68	bear
Matisoff-1978-200-68a	2147	WHO OR WHAT	68a	leech
Matisoff-1978-200-68b	949	LEECH (WATER LEECH)	68b	water leech
Matisoff-1978-200-69	2130	HEADGEAR	69	rat/rodent
Matisoff-1978-200-70	646	ASH	70	ashes
Matisoff-1978-200-71	1489	CLOUD	71	cloud
Matisoff-1978-200-72	1228	EARTH (SOIL)	72	earth
Matisoff-1978-200-73	221	FIRE	73	fire
Matisoff-1978-200-74	239	FLOWER	74	flower
Matisoff-1978-200-75	1507	FRUIT	75	fruit
Matisoff-1978-200-76	606	GRASS	76	grass
Matisoff-1978-200-77	628	LEAF	77	leaf
Matisoff-1978-200-78	1313	MOON	78	moon
Matisoff-1978-200-79	639	MOUNTAIN	79	mountain
Matisoff-1978-200-80	658	RAIN (PRECIPATION)	80	rain
Matisoff-1978-200-81	666	RIVER	81	river/valley
Matisoff-1978-200-82	667	ROAD	82	road
Matisoff-1978-200-83	670	ROOT	83	root
Matisoff-1978-200-84	1274	SALT	84	salt
Matisoff-1978-200-85	1732	SKY	85	sky
Matisoff-1978-200-86	778	SMOKE (EXHAUST)	86	smoke
Matisoff-1978-200-87	1430	STAR	87	star
Matisoff-1978-200-88	1295	STICK	88	stick
Matisoff-1978-200-89	857	STONE	89	stone
Matisoff-1978-200-90	2140	SUN OR DAY	90	sun/day
Matisoff-1978-200-91	2141	TREE OR WOOD	91	tree/wood
Matisoff-1978-200-92	948	WATER	92	water
Matisoff-1978-200-93	960	WIND	93	wind
Matisoff-1978-200-94	1531	BRANCH	94	branch
Matisoff-1978-200-95	759	SILVER	95	silver
Matisoff-1978-200-96	1927	BAMBOO	96	bamboo
Matisoff-1978-200-97	1388	SHADE	97	shade/shadow
Matisoff-1978-200-98	999	JOINT	98	joint
Matisoff-1978-200-99	124	THORN	99	thorn (prick)
Matisoff-1978-200-100	1233	NIGHT	100	night
Matisoff-1978-200-101	621	IRON	101	iron
Matisoff-1978-200-102	212	FIELD	102	field
Matisoff-1978-200-102a	429	SWIDDEN FIELD	102a	swidden
Matisoff-1978-200-102b	140	PADDY FIELD	102b	irrigated paddy field
Matisoff-1978-200-103	977	ARROW	103	arrow
Matisoff-1978-200-104	1382	NEEDLE (FOR SEWING)	104	needle
Matisoff-1978-200-105	1252	HOUSE	105	house
Matisoff-1978-200-106	994	BOW	106	bow
Matisoff-1978-200-107	1844	BOAT	107	boat
Matisoff-1978-200-108	224	MORTAR CRUSHER	108	mortar
Matisoff-1978-200-109	930	VILLAGE	109	village
Matisoff-1978-200-110	244	LEFT	110	left side
Matisoff-1978-200-111	1019	RIGHT	111	right side
Matisoff-1978-200-112	1406	FAR	112	far
Matisoff-1978-200-113	1942	NEAR	113	near
Matisoff-1978-200-114	1226	YEAR	114	year
Matisoff-1978-200-115	1710	TWENTY	115	twenty/score
Matisoff-1978-200-116	1493	ONE	116	one
Matisoff-1978-200-117	1704	SEVEN	117	seven
Matisoff-1978-200-118	1515	TEN	118	ten
Matisoff-1978-200-119	1634	HUNDRED	119	hundred
Matisoff-1978-200-120	1498	TWO	120	two
Matisoff-1978-200-121	492	THREE	121	three
Matisoff-1978-200-122	1500	FOUR	122	four
Matisoff-1978-200-123	493	FIVE	123	five
Matisoff-1978-200-124	1703	SIX	124	six
Matisoff-1978-200-125	1705	EIGHT	125	eight
Matisoff-1978-200-126	1483	NINE	126	nine
Matisoff-1978-200-127	428	BE MANY	127	(be) many (v.)
Matisoff-1978-200-128	1090	BE BORN	128	be born
Matisoff-1978-200-129	2116	REST OR SLEEP	129	sleep/lie down
Matisoff-1978-200-130	1839	CRY	130	weep
Matisoff-1978-200-131	1355	LAUGH	131	laugh
Matisoff-1978-200-132	1494	DIE	132	die
Matisoff-1978-200-133	1602	WAKE UP	133	awaken
Matisoff-1978-200-134	879	COUGH	134	cough
Matisoff-1978-200-135	1442	STAND	135	stand
Matisoff-1978-200-136	1416	SIT	136	sit
Matisoff-1978-200-137	1280	FALL	137	fall (from a height)
Matisoff-1978-200-138	705	GO UP, ASCEND	138	climb, ascend
Matisoff-1978-200-139	2014	GO DOWN, DESCEND	139	descend
Matisoff-1978-200-140	1504	FLY (INSECT)	140	fly
Matisoff-1978-200-141	602	HIDE, CONCEAL	141	hide
Matisoff-1978-200-142	2142	RUN AWAY	142	run/flee
Matisoff-1978-200-143	1076	EMERGE, APPEAR	143	emerge
Matisoff-1978-200-144	2109	FEAR OR FRIGHTEN	144	fear/frighten
Matisoff-1978-200-145	1410	KNOW (SOMETHING)	145	know
Matisoff-1978-200-146	1894	ASHAMED	146	ashamed
Matisoff-1978-200-147	1523	FORGET	147	forget
Matisoff-1978-200-148	1920	DREAM	148	dream
Matisoff-1978-200-149	1409	SEE	149	see
Matisoff-1978-200-150	1587	SMELL (STINK)	150	smell
Matisoff-1978-200-151	1400	THIN	151	thin
Matisoff-1978-200-152	1229	OLD	152	old
Matisoff-1978-200-153	1422	BE ALIVE	153	alive
Matisoff-1978-200-154	1847	SICK	154	ill
Matisoff-1978-200-155	1279	FAT, OBESE	155	fat
Matisoff-1978-200-156	149	ITCHY	156	itchy
Matisoff-1978-200-157	1429	FULL	157	full
Matisoff-1978-200-158	2143	LONG OR TALL	158	long/tall
Matisoff-1978-200-159	717	SWEET	159	sweet
Matisoff-1978-200-160	1287	COLD (OF TEMPERATURE)	160	cold
Matisoff-1978-200-161	887	BITTER	161	bitter
Matisoff-1978-200-162	1906	SOUR	162	sour
Matisoff-1978-200-163	156	RED	163	red
Matisoff-1978-200-164	1210	HEAVY	164	heavy
Matisoff-1978-200-165	1232	WARM	165	warm
Matisoff-1978-200-166	1395	ROUND	166	round
Matisoff-1978-200-167	178	RIPE	167	ripe/well-cooked
Matisoff-1978-200-168	1856	SOFT	168	soft (to touch)
Matisoff-1978-200-169	1335	WHITE	169	white
Matisoff-1978-200-170	163	BLACK	170	black
Matisoff-1978-200-171	1244	THICK	171	thick
Matisoff-1978-200-172	1231	NEW	172	new
Matisoff-1978-200-173	1396	SHARP	173	sharp
Matisoff-1978-200-174	1052	LIGHT WEIGHT	174	lightweight
Matisoff-1978-200-175	1336	EAT	175	eat
Matisoff-1978-200-176	1401	DRINK	176	drink
Matisoff-1978-200-177	1447	GIVE	177	give
Matisoff-1978-200-178	1917	TIE	178	tie
Matisoff-1978-200-179	713	STEAL	179	steal
Matisoff-1978-200-180	319	LICK	180	lick
Matisoff-1978-200-181	1403	BITE	181	bite
Matisoff-1978-200-182	1436	SCRATCH	182	scratch (scrape)
Matisoff-1978-200-183	2144	SPRING OR WELL	183	cook/boil
Matisoff-1978-200-184	1033	GRIND	184	grind
Matisoff-1978-200-185	1453	WASH	185	wash
Matisoff-1978-200-186	1418	DIG	186	dig
Matisoff-1978-200-187	1095	LET GO OR SET FREE	187	let go; set free; loosen
Matisoff-1978-200-188	127	EXTINGUISH	188	extinguish
Matisoff-1978-200-189	175	BLOW (OF WIND)	189	blow
Matisoff-1978-200-190	1869	BUY	190	buy
Matisoff-1978-200-191	1457	SEW	191	sew
Matisoff-1978-200-192	1417	KILL	192	kill
Matisoff-1978-200-193	133	WEAVE	193	weave
Matisoff-1978-200-194	1449	RUB	194	rub
Matisoff-1978-200-195	1414	SQUEEZE	195	squeeze
Matisoff-1978-200-196	1172	SHOOT	196	shoot
Matisoff-1978-200-197	1135	KICK	197	kick
Matisoff-1978-200-198	1571	SELL	198	sell
Matisoff-1978-200-199	998	PUT	199	put, place
Matisoff-1978-200-200	1435	HUNT	200	drive/hunt
Matisoff-1978-200-200a	2102	BURN	200a	burn
Matisoff-1978-200-200b	1432	CUT	200b	cut
