ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH
Shiro-1973-200-1	1209	I	1	I
Shiro-1973-200-2	1215	THOU	2	thou
Shiro-1973-200-3	1212	WE	3	we
Shiro-1973-200-4	1214	THIS	4	this
Shiro-1973-200-5	78	THAT	5	that
Shiro-1973-200-6	1235	WHO	6	who
Shiro-1973-200-7	1236	WHAT	7	what
Shiro-1973-200-8	1240	NOT	8	not
Shiro-1973-200-9	98	ALL	9	all
Shiro-1973-200-10	1198	MANY	10	many
Shiro-1973-200-11	1493	ONE	11	one
Shiro-1973-200-12	1498	TWO	12	two
Shiro-1973-200-13	1202	BIG	13	big
Shiro-1973-200-14	1246	SMALL	14	small
Shiro-1973-200-15	1203	LONG	15	long
Shiro-1973-200-16	962	WOMAN	16	woman
Shiro-1973-200-17	1554	MAN	17	man
Shiro-1973-200-18	683	PERSON	18	person
Shiro-1973-200-19	227	FISH	19	fish
Shiro-1973-200-20	937	BIRD	20	bird
Shiro-1973-200-21	2009	DOG	21	dog
Shiro-1973-200-22	1392	LOUSE	22	louse
Shiro-1973-200-23	906	TREE	23	tree
Shiro-1973-200-24	1204	BARK	24	bark (of tree)
Shiro-1973-200-25	628	LEAF	25	leaf
Shiro-1973-200-26	670	ROOT	26	root
Shiro-1973-200-27	714	SEED	27	seed
Shiro-1973-200-28	946	BLOOD	28	blood
Shiro-1973-200-29	634	MEAT	29	meat
Shiro-1973-200-30	763	SKIN	30	skin
Shiro-1973-200-31	1394	BONE	31	bone
Shiro-1973-200-32	1282	FAT (SUBSTANCE)	32	grease (fat)
Shiro-1973-200-33	744	EGG	33	egg
Shiro-1973-200-34	1393	HORN (KERATINIZED SKIN)	34	horn
Shiro-1973-200-35	1220	TAIL	35	tail
Shiro-1973-200-36	1201	FEATHER	36	feather
Shiro-1973-200-37	1040	HAIR	37	hair
Shiro-1973-200-38	1256	HEAD	38	head
Shiro-1973-200-39	1247	EAR	39	ear
Shiro-1973-200-40	1248	EYE	40	eye
Shiro-1973-200-41	1221	NOSE	41	nose
Shiro-1973-200-42	674	MOUTH	42	mouth
Shiro-1973-200-43	1380	TOOTH	43	tooth
Shiro-1973-200-44	1205	TONGUE	44	tongue
Shiro-1973-200-45	72	CLAW	45	claw
Shiro-1973-200-46	1301	FOOT	46	foot
Shiro-1973-200-47	1371	KNEE	47	knee
Shiro-1973-200-48	1277	HAND	48	hand
Shiro-1973-200-49	1251	BELLY	49	belly
Shiro-1973-200-50	1333	NECK	50	neck
Shiro-1973-200-51	1402	BREAST	51	breast
Shiro-1973-200-52	1223	HEART	52	heart
Shiro-1973-200-53	1224	LIVER	53	liver
Shiro-1973-200-54	1401	DRINK	54	drink
Shiro-1973-200-55	1336	EAT	55	eat
Shiro-1973-200-56	1403	BITE	56	bite
Shiro-1973-200-57	1409	SEE	57	see
Shiro-1973-200-58	1408	HEAR	58	hear
Shiro-1973-200-59	1410	KNOW (SOMETHING)	59	know
Shiro-1973-200-60	1585	SLEEP	60	sleep
Shiro-1973-200-61	1494	DIE	61	die
Shiro-1973-200-62	1417	KILL	62	kill
Shiro-1973-200-63	1439	SWIM	63	swim
Shiro-1973-200-64	1441	FLY (MOVE THROUGH AIR)	64	fly
Shiro-1973-200-65	1443	WALK	65	walk
Shiro-1973-200-66	1446	COME	66	come
Shiro-1973-200-67	1411	LIE (REST)	67	lie
Shiro-1973-200-68	1416	SIT	68	sit
Shiro-1973-200-70	1447	GIVE	70	give
Shiro-1973-200-71	1458	SAY	71	say
Shiro-1973-200-72	1343	SUN	72	sun
Shiro-1973-200-73	1313	MOON	73	moon
Shiro-1973-200-74	1430	STAR	74	star
Shiro-1973-200-75	948	WATER	75	water
Shiro-1973-200-76	666	RIVER	76	river
Shiro-1973-200-77	857	STONE	77	stone
Shiro-1973-200-78	671	SAND	78	sand
Shiro-1973-200-79	1228	EARTH (SOIL)	79	earth
Shiro-1973-200-80	1489	CLOUD	80	cloud
Shiro-1973-200-81	778	SMOKE (EXHAUST)	81	smoke
Shiro-1973-200-82	221	FIRE	82	fire
Shiro-1973-200-83	646	ASH	83	ash
Shiro-1973-200-84	2102	BURN	84	burn
Shiro-1973-200-85	667	ROAD	85	path (road)
Shiro-1973-200-86	639	MOUNTAIN	86	mountain
Shiro-1973-200-87	156	RED	87	red
Shiro-1973-200-88	1425	GREEN	88	green
Shiro-1973-200-89	1424	YELLOW	89	yellow
Shiro-1973-200-90	1335	WHITE	90	white
Shiro-1973-200-91	163	BLACK	91	black
Shiro-1973-200-92	1233	NIGHT	92	night
Shiro-1973-200-93	2272	WARM OR HOT	93	hot (warm)
Shiro-1973-200-94	1287	COLD (OF TEMPERATURE)	94	cold
Shiro-1973-200-95	1429	FULL	95	full
Shiro-1973-200-96	1231	NEW	96	new
Shiro-1973-200-97	1035	GOOD	97	good
Shiro-1973-200-98	1395	ROUND	98	round
Shiro-1973-200-99	1398	DRY	99	dry
Shiro-1973-200-100	1405	NAME	100	name
Shiro-1973-200-101	1213	YOU	101	ye
Shiro-1973-200-102	1211	HE	102	he
Shiro-1973-200-103	817	THEY	103	they
Shiro-1973-200-104	1239	HOW	104	how
Shiro-1973-200-105	1238	WHEN	105	when
Shiro-1973-200-106	1237	WHERE	106	where
Shiro-1973-200-107	136	HERE	107	here
Shiro-1973-200-108	1937	THERE	108	there
Shiro-1973-200-109	197	OTHER	109	other
Shiro-1973-200-110	492	THREE	110	three
Shiro-1973-200-111	1500	FOUR	111	four
Shiro-1973-200-112	493	FIVE	112	five
Shiro-1973-200-113	1242	FEW	113	few
Shiro-1973-200-114	1732	SKY	114	sky
Shiro-1973-200-115	1225	DAY (NOT NIGHT)	115	day
Shiro-1973-200-116	249	FOG	116	fog
Shiro-1973-200-117	960	WIND	117	wind
Shiro-1973-200-118	2003	FLOW	118	flow
Shiro-1973-200-119	1474	SEA	119	sea
Shiro-1973-200-120	624	LAKE	120	lake
Shiro-1973-200-121	1253	RAIN (RAINING)	121	rain
Shiro-1973-200-122	1726	WET	122	wet
Shiro-1973-200-123	1453	WASH	123	wash
Shiro-1973-200-124	730	SNAKE	124	snake
Shiro-1973-200-125	1219	WORM	125	worm
Shiro-1973-200-126	1291	BACK	126	back
Shiro-1973-200-127	1297	LEG	127	leg
Shiro-1973-200-128	1673	ARM	128	arm
Shiro-1973-200-129	1257	WING	129	wing
Shiro-1973-200-130	478	LIP	130	lip
Shiro-1973-200-131	580	FUR	131	fur
Shiro-1973-200-132	1838	NAVEL	132	navel
Shiro-1973-200-133	1334	GUTS	133	guts
Shiro-1973-200-134	1503	SALIVA	134	saliva (spit)
Shiro-1973-200-135	635	MILK FLUID	135	milk
Shiro-1973-200-136	1507	FRUIT	136	fruit
Shiro-1973-200-137	239	FLOWER	137	flower
Shiro-1973-200-138	606	GRASS	138	grass
Shiro-1973-200-139	1340	WITH	139	with
Shiro-1973-200-140	1460	IN	140	in
Shiro-1973-200-141	1461	AT	141	at
Shiro-1973-200-142	1459	IF	142	if
Shiro-1973-200-143	1216	MOTHER	143	mother
Shiro-1973-200-144	1217	FATHER	144	father
Shiro-1973-200-145	1200	HUSBAND	145	husband
Shiro-1973-200-146	1199	WIFE	146	wife
Shiro-1973-200-147	1274	SALT	147	salt
Shiro-1973-200-148	617	ICE	148	ice
Shiro-1973-200-149	784	SNOW	149	snow
Shiro-1973-200-150	1431	FREEZE	150	freeze
Shiro-1973-200-151	1304	CHILD (YOUNG HUMAN)	151	child
Shiro-1973-200-152	706	DARK	152	dark
Shiro-1973-200-153	1432	CUT	153	cut
Shiro-1973-200-154	1243	WIDE	154	wide
Shiro-1973-200-155	1267	NARROW	155	narrow
Shiro-1973-200-156	1406	FAR	156	far
Shiro-1973-200-157	1942	NEAR	157	near
Shiro-1973-200-158	1244	THICK	158	thick
Shiro-1973-200-159	1400	THIN	159	thin
Shiro-1973-200-160	1645	SHORT	160	short
Shiro-1973-200-161	1210	HEAVY	161	heavy
Shiro-1973-200-162	379	BLUNT	162	dull
Shiro-1973-200-163	1396	SHARP	163	sharp
Shiro-1973-200-164	1230	DIRTY	164	dirty
Shiro-1973-200-165	1728	ROTTEN	165	rotten
Shiro-1973-200-166	1292	BAD	166	bad
Shiro-1973-200-167	1234	SMOOTH	167	smooth
Shiro-1973-200-168	1404	STRAIGHT	168	straight
Shiro-1973-200-169	1725	CORRECT, RIGHT	169	correct (right)
Shiro-1973-200-170	244	LEFT	170	left
Shiro-1973-200-171	1019	RIGHT	171	right
Shiro-1973-200-172	1229	OLD	172	old
Shiro-1973-200-173	1449	RUB	173	rub
Shiro-1973-200-174	1455	PULL	174	pull
Shiro-1973-200-175	1452	PUSH	175	push
Shiro-1973-200-176	1456	THROW	176	throw
Shiro-1973-200-177	1433	HIT	177	hit
Shiro-1973-200-178	1437	SPLIT	178	split
Shiro-1973-200-179	1295	STICK	179	stick (stab)
Shiro-1973-200-180	1418	DIG	180	dig
Shiro-1973-200-181	1917	TIE	181	tie
Shiro-1973-200-182	1457	SEW	182	sew
Shiro-1973-200-183	1280	FALL	183	fall
Shiro-1973-200-184	1573	SWELL	184	swell
Shiro-1973-200-185	2271	THINK	185	think
Shiro-1973-200-186	1261	SING	186	sing
Shiro-1973-200-187	1586	SMELL (PERCEIVE)	187	smell
Shiro-1973-200-188	1278	VOMIT	188	puke (vomit)
Shiro-1973-200-189	1421	SUCK	189	suck
Shiro-1973-200-190	175	BLOW (OF WIND)	190	blow
Shiro-1973-200-191	1419	FEAR (BE AFRAID)	191	fear
Shiro-1973-200-192	1414	SQUEEZE	192	squeeze
Shiro-1973-200-193	1448	HOLD	193	hold
Shiro-1973-200-194	1326	DOWN	194	down
Shiro-1973-200-195	1591	UP	195	up
Shiro-1973-200-196	178	RIPE	196	ripe
Shiro-1973-200-197	2	DUST	197	dust
Shiro-1973-200-198	1422	BE ALIVE	198	alive (live)
Shiro-1973-200-199	1218	ROPE	199	rope
Shiro-1973-200-200	1226	YEAR	200	jear
